Time (sec),Watt
1,143.07
2,141.36
3,137.79
4,138.6
5,140.84
6,140.49
7,143.99
8,140.75
9,142.55
10,144.46
11,140.79
12,140.25
13,141.61
14,142.66
15,141.76
16,147.16
17,144.98
18,142.61
19,141.17
20,140.87
21,140
22,140.29
23,141.87
24,142.84
25,139.61
26,142.3
27,141.43
28,142.79
29,141.6
30,140.84
31,138.77
32,138.97
33,138.01
34,142.3
35,141.53
36,139.93
37,138.1
38,142.27
39,141.94
40,142.56
41,141.13
42,138.27
43,136.4
44,138.65
45,137.69
46,141.85
47,140.25
48,137.37
49,137.17
50,141.33
51,142.78
52,138.4
53,140.49
54,141.52
55,142.1
56,141.69
57,141.71
58,138.69
59,142.55
60,142.4
