Time (sec),Watt
1,147.37
2,149.76
3,145.6
4,148.21
5,146.77
6,153.17
7,154.39
8,154.87
9,151.06
10,150.16
11,149.88
12,151.26
13,153.09
14,153.32
15,152.9
16,148.7
17,154.2
18,153.42
19,149.54
20,151.13
21,151.22
22,149.47
23,148.32
24,151.59
25,151.27
26,154.48
27,147.8
28,145.23
29,150.12
30,150.52
31,147.29
32,150.39
33,153.86
34,152.24
35,152.97
36,153.8
37,153.79
38,149.84
39,150.18
40,149.98
41,151.3
42,147.93
43,147.9
44,151.44
45,151.66
46,156.44
47,156.89
48,155.38
49,149.62
50,147.51
51,153.33
52,156.54
53,150.02
54,150.8
55,150.64
56,150.23
57,150.94
58,150.49
59,149.52
60,152.91
