Time (sec),Watt
1,140.59
2,140.5
3,141.52
4,144.38
5,145.3
6,148.44
7,149.01
8,147.55
9,145
10,144.14
11,146.8
12,151.1
13,150.68
14,145.28
15,153.13
16,148.38
17,148.89
18,149.36
19,141.67
20,145.39
21,145
22,146.71
23,150.57
24,150.41
25,147.01
26,145.86
27,149.27
28,150.43
29,150
30,143.79
31,146.13
32,150
33,144.36
34,145.25
35,147.52
36,142.44
37,144.95
38,146.8
39,145.68
40,147.3
41,147.25
42,147.46
43,142.84
44,143.49
45,144.42
46,144.12
47,150.1
48,146.9
49,143.05
50,141.01
51,145.46
52,146.95
53,142.44
54,142.72
55,142.81
56,146.38
57,145.78
58,143.79
59,148.66
60,149.68
