Time (sec),Watt
1,143.65
2,141.85
3,140.12
4,143.24
5,144.57
6,142.87
7,149.32
8,149.76
9,150.41
10,148.51
11,150.67
12,146.68
13,144.73
14,155.4
15,152.94
16,146.85
17,148.85
18,145.84
19,146.76
20,145.35
21,146.68
22,143.74
23,147.97
24,151.38
25,149.7
26,144.51
27,148.67
28,148.25
29,145.41
30,144.98
31,143.16
32,145.85
33,148.75
34,149.8
35,142.25
36,143.79
37,146.82
38,147.61
39,145.07
40,143.24
41,147.39
42,144.01
43,148.37
44,149.28
45,149.78
46,146.24
47,144.82
48,145.77
49,144.88
50,149.5
51,148.13
52,144.21
53,141.07
54,141.1
55,143.98
56,145.59
57,147.72
58,144.68
59,146.63
60,142.97
