Time (sec),Watt
1,124.25
2,122.96
3,121.61
4,121.22
5,121.14
6,121.12
7,120.65
8,120.24
9,122.18
10,122.23
11,122.99
12,123.49
13,123.2
14,121.48
15,120.83
16,120.75
17,121.26
18,121.57
19,121
20,119.66
21,122.07
22,120.22
23,119.35
24,120.03
25,117.1
26,114.58
27,115.49
28,116.31
29,115.56
30,115.05
31,116.4
32,117.74
33,117.42
34,117.73
35,116.22
36,119.95
37,122.1
38,120.95
39,120.69
40,120.2
41,119.25
42,120.96
43,120.77
44,119.62
45,119.03
46,119.3
47,122.41
48,123.11
49,123.11
50,123.64
51,121.28
52,120.74
53,121.73
54,121.47
55,121.81
56,121.4
57,118.85
58,119.64
59,122.15
60,129.75
